,Square_id,Time_Interval,Country_code,Internet,RRH,Traffic_MB,Traffic_Gbps,Traffic_Mbps,Traffic_fronthaul,Fronthaul_Gbps,eMBB,mMTC,URLLC
552743,4452,11.5,39,163.64246156553347,10458.0,818212.3078276673,10.909497437702232,10909.497437702232,290919.93167205947,290.9199316720595,285.1015330386183,2.618279385048535,1.4545996583602974
552744,4452,12.0,39,154.18334429605682,10458.0,770916.7214802841,10.278889619737122,10278.88961973712,274103.7231929899,274.1037231929899,268.6216487291301,2.4669335087369086,1.3705186159649494
552745,4452,12.1,39,145.05375950602595,10458.0,725268.7975301298,9.670250633735064,9670.250633735064,257873.35023293504,257.873350232935,252.7158832282763,2.320860152096415,1.2893667511646751
552746,4452,12.2,39,174.88992879672546,10458.0,874449.6439836273,11.659328586448364,11659.328586448364,310915.4289719564,310.9154289719564,304.69712039251726,2.798238860747607,1.5545771448597818
552747,4452,12.3,39,143.41241658795687,10458.0,717062.0829397844,9.56082777253046,9560.82777253046,254955.4072674789,254.9554072674789,249.85629912212931,2.29459866540731,1.2747770363373945
552748,4452,12.4,39,175.99428892388693,10458.0,879971.4446194347,11.732952594925797,11732.952594925797,312878.7358646878,312.8787358646878,306.62116114739405,2.81590862278219,1.5643936793234392
552749,4452,12.5,39,243.6681292246136,10458.0,1218340.646123068,16.24454194830757,16244.541948307571,433187.7852882019,433.1877852882019,424.52402958243783,3.8986900675938165,2.1659389264410094
552750,4452,13.0,39,147.281447265976,10458.0,736407.23632988,9.818763151065069,9818.763151065066,261833.68402840177,261.83368402840176,256.5970103478337,2.3565031562556156,1.3091684201420088
552751,4452,13.1,39,197.65371723498143,10458.0,988268.5861749072,13.176914482332096,13176.914482332097,351384.38619552256,351.3843861955225,344.35669847161205,3.1624594757597024,1.7569219309776125
552752,4452,13.2,39,198.76679146680303,10458.0,993833.9573340152,13.251119431120202,13251.119431120202,353363.184829872,353.363184829872,346.2959211332746,3.1802686634688477,1.7668159241493602
552753,4452,13.3,39,240.4494477060404,10458.0,1202247.2385302018,16.029963180402692,16029.963180402692,427465.6848107384,427.4656848107384,418.91637111452366,3.8471911632966456,2.1373284240536923
552754,4452,13.4,39,235.87094634303324,10458.0,1179354.7317151662,15.724729756202215,15724.729756202218,419326.1268320591,419.3261268320591,410.93960429541795,3.773935141488532,2.0966306341602956
552755,4452,13.5,39,216.81520918455848,10458.0,1084076.0459227923,14.454347278970566,14454.347278970568,385449.2607725485,385.4492607725484,377.74027555709745,3.4690433469529354,1.927246303862742
552756,4452,14.0,39,192.6310111521722,10458.0,963155.0557608608,12.842067410144812,12842.067410144811,342455.130937195,342.4551309371949,335.60602831845097,3.082096178434754,1.7122756546859745
552757,4452,14.1,39,226.17179444721523,10458.0,1130858.972236076,15.07811962981435,15078.11962981435,402083.1901283826,402.0831901283826,394.04152632581497,3.6187487111554435,2.0104159506419133
552758,4452,14.2,39,273.50520409599824,10458.0,1367526.020479991,18.233680273066547,18233.680273066548,486231.4739484413,486.2314739484413,476.50684446947247,4.376083265535971,2.4311573697422064
552759,4452,14.3,39,232.7112672401563,10458.0,1163556.3362007816,15.514084482677088,15514.084482677088,413708.91953805566,413.7089195380557,405.4347411472946,3.723380275842501,2.0685445976902783
552760,4452,14.4,39,256.9843645130758,10458.0,1284921.8225653789,17.132290967538385,17132.290967538385,456861.09246769024,456.86109246769024,447.72387061833643,4.111749832209211,2.2843054623384513
552761,4452,14.5,39,264.6711881906015,10458.0,1323355.9409530077,17.644745879373435,17644.745879373433,470526.5567832915,470.52655678329154,461.1160256476257,4.234739011049624,2.352632783916458
552762,4452,15.0,39,291.8639597350336,10458.0,1459319.7986751678,19.457597315668902,19457.597315668907,518869.26175117085,518.8692617511708,508.4918765161474,4.669823355760537,2.594346308755854
552763,4452,15.1,39,216.40296788868983,10458.0,1082014.8394434492,14.426864525912656,14426.864525912655,384716.3873576708,384.7163873576709,377.0220596105175,3.462447486219038,1.9235819367883544
552764,4452,15.2,39,167.4428313479806,10458.0,837214.1567399029,11.162855423198703,11162.855423198704,297676.14461863216,297.6761446186322,291.72262172625955,2.679085301567689,1.488380723093161
552765,4452,15.3,39,225.0994285005156,10458.0,1125497.142502578,15.00662856670104,15006.62856670104,400176.7617786944,400.1767617786944,392.1732265431205,3.6015908560082495,2.000883808893472
552766,4452,15.4,39,302.63233401157595,10458.0,1513161.6700578798,20.175488934105065,20175.488934105066,538013.0382428017,538.0130382428017,527.2527774779456,4.842117344185215,2.6900651912140088
552767,4452,15.5,39,228.03318041492213,10458.0,1140165.9020746106,15.202212027661474,15202.212027661477,405392.3207376393,405.39232073763935,397.2844743228866,3.648530886638754,2.026961603688197
552768,4452,16.0,39,269.6762122463477,10458.0,1348381.0612317384,17.978414149756514,17978.414149756514,479424.3773268404,479.4243773268404,469.83588978030355,4.314819395941563,2.397121886634202
552769,4452,16.1,39,196.28499949867347,10458.0,981424.9974933674,13.085666633244898,13085.6666332449,348951.11021986394,348.95111021986395,341.9720880154667,3.1405599919787752,1.7447555510993198
552770,4452,16.2,39,353.04830499651155,10458.0,1765241.5249825576,23.536553666434106,23536.5536664341,627641.4311049094,627.6414311049094,615.0886024828112,5.648772879944184,3.1382071555245474
552771,4452,16.3,39,428.0071961236563,10458.0,2140035.9806182813,28.533813074910416,28533.813074910417,760901.6819976112,760.9016819976111,745.683648357659,6.8481151379785,3.8045084099880557
552772,4452,16.4,39,266.95111021912925,10458.0,1334755.5510956463,17.796740681275285,17796.740681275285,474579.7515006743,474.5797515006743,465.0881564706608,4.271217763506068,2.3728987575033718
552773,4452,16.5,39,224.1105225047621,10458.0,1120552.6125238105,14.940701500317472,14940.701500317473,398418.70667513256,398.41870667513257,390.4503325416299,3.5857683600761927,1.9920935333756629
552774,4452,17.0,39,170.75771444154697,10458.0,853788.5722077348,11.383847629436463,11383.847629436465,303569.2701183057,303.56927011830567,297.49788471593956,2.7321234310647506,1.5178463505915283
552775,4452,17.1,39,180.3396982288217,10458.0,901698.4911441084,12.022646548588114,12022.646548588113,320603.90796234965,320.60390796234964,314.1918298031026,2.8854351716611464,1.6030195398117482
552776,4452,17.2,39,176.4843104165601,10458.0,882421.5520828005,11.76562069443734,11765.62069443734,313749.8851849957,313.7498851849957,307.4748874812958,2.823748966664961,1.5687494259249786
552777,4452,17.3,39,197.90668987157628,10458.0,989533.4493578812,13.193779324771752,13193.779324771753,351834.1153272467,351.8341153272467,344.79743302070176,3.16650703794522,1.7591705766362336
552778,4452,17.4,39,198.57510245604064,10458.0,992875.5122802032,13.238340163736042,13238.340163736042,353022.40436629445,353.02240436629444,345.96195627896856,3.1772016392966496,1.7651120218314722
552779,4452,17.5,39,214.88530802051,10458.0,1074426.54010255,14.325687201367334,14325.687201367336,382018.3253697956,382.0183253697956,374.3779588623997,3.43816492832816,1.910091626848978
552780,4452,18.0,39,208.81413243044167,10458.0,1044070.6621522084,13.920942162029446,13920.942162029443,371225.1243207852,371.22512432078514,363.80062183436945,3.3410261188870662,1.8561256216039257
552781,4452,18.1,39,184.1890523302787,10458.0,920945.2616513936,12.279270155351917,12279.270155351916,327447.2041427177,327.4472041427177,320.89826005986333,2.947024837284459,1.6372360207135885
552782,4452,18.2,39,152.6907773004497,10458.0,763453.8865022485,10.179385153363311,10179.385153363311,271450.270756355,271.450270756355,266.0212653412279,2.4430524368071946,1.357251353781775
552783,4452,18.3,39,183.32069215296465,10458.0,916603.4607648232,12.22137947686431,12221.379476864313,325903.45271638164,325.90345271638165,319.38538366205404,2.933131074447435,1.6295172635819082
552784,4452,18.4,39,161.5109228157663,10458.0,807554.6140788315,10.76739485438442,10767.39485438442,287130.52945025114,287.1305294502511,281.3879188612461,2.5841747650522597,1.4356526472512556
552785,4452,18.5,39,178.85289098264718,10458.0,894264.4549132359,11.923526065509812,11923.526065509812,317960.6950802616,317.96069508026164,311.6014811786564,2.8616462557223548,1.5898034754013082
552786,4452,19.0,39,187.18178403578847,10458.0,935908.9201789424,12.478785602385898,12478.7856023859,332767.6160636239,332.7676160636239,326.11226374235144,2.994908544572615,1.6638380803181196
552787,4452,19.1,39,219.70274136343912,10458.0,1098513.7068171955,14.646849424229272,14646.849424229273,390582.65131278057,390.58265131278057,382.77099828652496,3.515243861815025,1.952913256563903
552788,4452,19.2,39,189.99268629775085,10458.0,949963.4314887542,12.666179086516722,12666.179086516722,337764.7756404459,337.76477564044586,331.00948012763695,3.0398829807640126,1.6888238782022293
552789,4452,19.3,39,267.0834479612546,10458.0,1335417.239806273,17.805563197416973,17805.563197416974,474815.018597786,474.815018597786,465.31871822583025,4.273335167380074,2.37407509298893
552790,4452,19.4,39,223.5316628525601,10458.0,1117658.3142628004,14.90211085683734,14902.110856837338,397389.6228489956,397.3896228489956,389.4418303920157,3.5765066056409602,1.986948114244978
552791,4452,19.5,39,231.12486493417737,10458.0,1155624.3246708869,15.408324328945158,15408.324328945158,410888.6487718709,410.88864877187086,402.67087579643345,3.6979978389468373,2.0544432438593545
552792,4452,20.0,39,295.5301733331322,10458.0,1477650.866665661,19.70201155554215,19702.01155554215,525386.9748144574,525.3869748144574,514.8792353181683,4.728482773330116,2.626934874072287
552793,4452,20.1,39,187.6766114792193,10458.0,938383.0573960964,12.51177409861462,12511.77409861462,333647.30929638987,333.6473092963899,326.9743631104621,3.0028257836675087,1.6682365464819495
552794,4452,20.2,39,227.96905313631893,10458.0,1139845.2656815946,15.197936875754596,15197.936875754594,405278.3166867892,405.27831668678914,397.17275035305335,3.647504850181102,2.026391583433946
552795,4452,20.3,39,318.81040077882125,10458.0,1594052.0038941065,21.254026718588083,21254.026718588084,566774.0458290156,566.7740458290156,555.4385649124353,5.10096641246114,2.8338702291450777
552796,4452,20.4,39,466.1225421815954,10458.0,2330612.710907977,31.074836145439694,31074.83614543969,828662.2972117253,828.6622972117252,812.0890512674907,7.457960674905526,4.143311486058626
552797,4452,20.5,39,292.5813813154121,10458.0,1462906.9065770605,19.50542542102747,19505.42542102747,520144.67789406586,520.1446778940658,509.7417843361845,4.681302101046592,2.600723389470329
552798,4452,21.0,39,302.49543725304653,10458.0,1512477.1862652327,20.166362483536435,20166.362483536435,537769.6662276383,537.7696662276383,527.0142729030855,4.839926996048744,2.688848331138191
552799,4452,21.1,39,329.5715609357915,10458.0,1647857.8046789577,21.971437395719438,21971.437395719437,585904.9972191849,585.9049972191849,574.1868972748013,5.273144974972664,2.9295249860959247
552800,4452,21.2,39,423.4879693569322,10458.0,2117439.846784661,28.23253129046215,28232.53129046215,752867.5010789905,752.8675010789905,737.8101510574106,6.775807509710914,3.7643375053949524
552801,4452,21.3,39,326.19660253797224,10458.0,1630983.0126898612,21.74644016919815,21746.440169198147,579905.0711786172,579.9050711786172,568.3069697550449,5.219145640607554,2.899525355893086
552802,4452,21.4,39,289.0473900834454,10458.0,1445236.950417227,19.26982600556303,19269.82600556303,513862.0268150141,513.8620268150141,503.58478627871386,4.624758241335127,2.569310134075071
552803,4452,21.5,39,289.02281360518634,10458.0,1445114.0680259317,19.26818757367909,19268.18757367909,513818.335298109,513.818335298109,503.5419685921468,4.6243650176829805,2.569091676490545
552804,4452,22.0,39,323.3463119780719,10458.0,1616731.5598903596,21.556420798538127,21556.42079853813,574837.8879610167,574.8378879610167,563.3411302017963,5.1735409916491495,2.8741894398050833
552805,4452,22.1,39,276.1160282419838,10458.0,1380580.1412099192,18.407735216132256,18407.735216132256,490872.9390968601,490.87293909686014,481.05548031492293,4.4178564518717405,2.454364695484301
552806,4452,22.2,39,324.0978006273186,10458.0,1620489.003136593,21.60652004182124,21606.52004182124,576173.8677818996,576.1738677818996,564.6503904262617,5.185564810037096,2.880869338909498
552807,4452,22.3,39,334.22694006705126,10458.0,1671134.7003352563,22.281796004470085,22281.796004470085,594181.2267858689,594.1812267858688,582.2976022501515,5.347631041072819,2.9709061339293443
552808,4452,22.4,39,459.7949153130336,10458.0,2298974.576565168,30.65299435420224,30652.99435420224,817413.1827787263,817.4131827787263,801.0649191231518,7.356718645008536,4.087065913893632
552809,4452,22.5,39,453.8468257926245,10458.0,2269234.1289631226,30.256455052841638,30256.455052841637,806838.8014091102,806.8388014091101,790.7020253809279,7.261549212681991,4.034194007045551
552810,4452,23.0,39,336.9846283514302,10458.0,1684923.141757151,22.46564189009535,22465.641890095347,599083.7837358759,599.0837837358758,587.1021080611583,5.391754053622882,2.995418918679379
552811,4452,23.1,39,232.58055999725207,10458.0,1162902.7999862607,15.505370666483476,15505.370666483475,413476.551106226,413.476551106226,405.2070200841015,3.7212889599560337,2.06738275553113
552812,4452,23.2,39,237.4464298742888,10458.0,1187232.149371444,15.829761991619254,15829.761991619254,422126.9864431801,422.1269864431801,413.6844467143165,3.7991428779886207,2.1106349322159006
552813,4452,23.3,39,252.58456202655785,10458.0,1262922.8101327892,16.83897080177052,16838.970801770523,449039.2213805473,449.0392213805473,440.05843695293635,4.041352992424925,2.2451961069027364
552814,4452,23.4,39,236.0900812475201,10458.0,1180450.4062376004,15.73933874983467,15739.338749834673,419715.6999955912,419.7156999955912,411.32138599567935,3.7774412999603206,2.098578499977956
552815,4452,23.5,39,226.6105862813625,10458.0,1133052.9314068125,15.1073724187575,15107.3724187575,402863.26450019993,402.86326450019993,394.8059992101959,3.625769380501799,2.0143163225009997
649728,5059,0.0,39,527.9108483195826,20124.0,2639554.2415979127,35.194056554638834,35194.05655463883,938508.1747903688,938.5081747903688,919.7380112945614,8.44657357311332,4.692540873951844
649729,5059,0.1,39,645.2074060290331,20124.0,3226037.030145165,43.01382706860221,43013.8270686022,1147035.3884960583,1147.0353884960584,1124.0946807261373,10.323318496464525,5.735176942480292
649730,5059,0.2,39,569.7823894149008,20124.0,2848911.947074504,37.98549262766005,37985.49262766005,1012946.4700709346,1012.9464700709348,992.687540669516,9.116518230638412,5.0647323503546735
649731,5059,0.30000000000000004,39,800.5995938110166,20124.0,4002997.969055082,53.37330625406777,53373.30625406777,1423288.1667751404,1423.2881667751406,1394.8224034396378,12.809593500976264,7.116440833875703
649732,5059,0.4,39,515.9494917137466,20124.0,2579747.458568733,34.39663278091644,34396.63278091644,917243.5408244384,917.2435408244384,898.8986700079496,8.255191867419944,4.586217704122192
649733,5059,0.5,39,476.0195996633071,20124.0,2380097.9983165357,31.734639977553805,31734.639977553805,846257.0660681014,846.2570660681015,829.3319247467394,7.616313594612913,4.231285330340508
649734,5059,1.0,39,376.8831542359126,20124.0,1884415.7711795631,25.12554361572751,25125.543615727507,670014.4964194002,670.0144964194002,656.6142064910122,6.030130467774601,3.350072482097001
649735,5059,1.1,39,396.055807486438,20124.0,1980279.03743219,26.40372049909587,26403.720499095867,704099.2133092231,704.099213309223,690.0172290430386,6.336892919783007,3.5204960665461154
